status
Statement executed successfully.

status
Statement executed successfully.

ATTACHMENT_SOURCE,TRANSACTION_ID,PAYOFF_LOAN_ID,PAYOFFUID,LOANID,LOAN_TRANSACTION_DATE,APPLY_DATE,REVERSAL_DATE,LAST_UPDATED_DATE,LOAN_TRANSACTION_TYPE,DESCRIPTION,LOAN_TRANSACTION_AMOUNT,PAYMENT_FLAG,LOAN_PRINCIPAL,LOAN_INTEREST,STARTING_BALANCE,ENDING_BALANCE,POSTCHARGEOFFEVENT,CHARGEOFFEVENTIND,LOAN_REVERSED,LOAN_REJECTED,LOAN_CLEARED,ORIGINATION_DATE,LOAN_AMOUNT,TERM,INTEREST_RATE,LOAN_CLOSED_DATE,CHARGE_OFF_DATE
Attachment_B,8636866,356532,9731a818-c6eb-4ee2-aebf-396b5adda254,356532,2025-06-15,2025-06-16,,2025-06-15T21:00:17,Payment,Regular: Transaction ID 8636866,783.42,True,449.54,333.88,21600.00,21150.46,False,False,0,0,1,2025-05-16,21600.0000,36.00000,18.2000,,
Attachment_B,8598678,267554,99672f26-62da-43e8-8f33-3fe3ce0fed5c,267554,2025-05-27,2025-05-27,,2025-05-27T19:55:16,Payment,Regular: Transaction ID 8598678,1037.27,True,720.33,316.94,28500.00,27779.67,False,False,0,0,1,2025-05-05,28500.0000,36.00000,18.4500,,
Attachment_B,8645293,356641,a153ab18-502c-4138-a026-dc4b0ee57bd1,356641,2025-06-19,2025-06-20,2025-06-23,2025-06-19T21:00:34,Payment,Regular: Transaction ID 8645293,152.64,True,67.07,85.57,4932.93,4865.86,False,False,1,0,0,2025-05-20,5000.0000,48.00000,20.1500,,
Attachment_B,8655175,356641,a153ab18-502c-4138-a026-dc4b0ee57bd1,356641,2025-06-25,2025-06-26,,2025-06-25T21:01:17,Payment,Regular: Transaction ID 8655175,152.64,True,50.51,102.13,5000.00,4949.49,False,False,0,0,1,2025-05-20,5000.0000,48.00000,20.1500,,
Attachment_B,8585955,128808,a814367a-7bf0-4616-9723-c5df842fb09c,128808,2025-05-19,2025-05-19,2025-05-23,2025-05-20T03:40:18,Payment,Regular: Transaction ID 8585955,620.90,True,211.94,408.96,23288.06,23076.12,False,False,1,0,0,2025-04-17,23500.0000,60.00000,19.8500,,
Attachment_B,8602298,128808,a814367a-7bf0-4616-9723-c5df842fb09c,128808,2025-05-29,2025-05-29,,2025-05-29T17:15:15,Payment,Regular: Transaction ID 8602298,620.90,True,84.14,536.76,23500.00,23415.86,False,False,0,0,1,2025-04-17,23500.0000,60.00000,19.8500,,
Attachment_B,8650173,128808,a814367a-7bf0-4616-9723-c5df842fb09c,128808,2025-06-21,2025-06-21,,2025-06-21T15:40:16,Payment,Regular: Transaction ID 8650173,620.90,True,328.01,292.89,23415.86,23087.85,False,False,0,0,1,2025-04-17,23500.0000,60.00000,19.8500,,
Attachment_B,8661486,357023,b65db183-24bd-494d-ba83-27f8681275bd,357023,2025-06-28,2025-06-29,,2025-06-28T21:00:35,Payment,Regular: Transaction ID 8661486,284.95,True,114.87,170.08,9000.00,8885.13,False,False,0,0,1,2025-05-29,9000.0000,48.00000,22.2500,,
Attachment_B,8647870,356707,b7a93668-0020-49dd-986f-63604b49db64,356707,2025-06-20,2025-06-21,,2025-06-20T21:01:28,Payment,Regular: Transaction ID 8647870,308.77,True,132.11,176.66,10000.00,9867.89,False,False,0,0,1,2025-05-21,10000.0000,48.00000,20.8000,,
Attachment_B,8583012,128858,bea47b9b-d709-4bd4-9c68-2d9104a197d6,128858,2025-05-17,2025-05-18,,2025-05-17T21:00:16,Payment,Regular: Transaction ID 8583012,486.48,True,360.56,125.92,10000.00,9639.44,False,False,0,0,1,2025-04-18,10000.0000,24.00000,15.3200,,
Attachment_B,8640522,128858,bea47b9b-d709-4bd4-9c68-2d9104a197d6,128858,2025-06-17,2025-06-18,,2025-06-17T21:01:03,Payment,Regular: Transaction ID 8640522,486.48,True,361.06,125.42,9639.44,9278.38,False,False,0,0,1,2025-04-18,10000.0000,24.00000,15.3200,,
Attachment_B,8645904,356540,c3d3357a-b6a5-46e4-8d12-12791ed10539,356540,2025-06-20,2025-06-20,,2025-06-20T17:28:31,Payment,Regular: Transaction ID 8645904,481.81,True,344.50,137.31,10000.00,9655.50,False,False,0,0,1,2025-05-16,10000.0000,24.00000,14.3200,,
Attachment_B,8573594,128689,c7ac4e80-26ea-4bf7-92f7-6a72c24cea98,128689,2025-05-14,2025-05-15,,2025-05-14T21:02:49,Payment,Regular: Transaction ID 8573594,658.72,True,253.51,405.21,25000.00,24746.49,False,False,0,0,1,2025-04-15,25000.0000,60.00000,19.7200,,
Attachment_B,8634084,128689,c7ac4e80-26ea-4bf7-92f7-6a72c24cea98,128689,2025-06-13,2025-06-15,,2025-06-13T21:03:13,Payment,Regular: Transaction ID 8634084,658.72,True,244.25,414.47,24746.49,24502.24,False,False,0,0,1,2025-04-15,25000.0000,60.00000,19.7200,,
Attachment_B,8597182,188905,c83f1261-6f26-4d12-bf7d-8d05b201d848,188905,2025-05-23,2025-05-24,,2025-05-23T21:04:05,Payment,Regular: Transaction ID 8597182,992.69,True,566.61,426.08,27000.00,26433.39,False,False,0,0,1,2025-04-24,27000.0000,36.00000,19.2000,,
Attachment_B,8651849,188905,c83f1261-6f26-4d12-bf7d-8d05b201d848,188905,2025-06-23,2025-06-24,,2025-06-23T21:01:12,Payment,Regular: Transaction ID 8651849,992.69,True,561.64,431.05,26433.39,25871.75,False,False,0,0,1,2025-04-24,27000.0000,36.00000,19.2000,,
Attachment_B,8661488,357007,ce65c709-9b64-4998-a57b-1173015c3daf,357007,2025-06-28,2025-06-29,,2025-06-28T21:00:36,Payment,Regular: Transaction ID 8661488,1109.32,True,609.92,499.40,30000.00,29390.08,False,False,0,0,1,2025-05-29,30000.0000,36.00000,19.6000,,
Attachment_B,8647455,356708,d58e48f6-56a3-43e7-be24-4762e0aa8f23,356708,2025-06-20,2025-06-21,,2025-06-20T21:01:12,Payment,Regular: Transaction ID 8647455,837.72,True,264.43,573.29,30000.00,29735.57,False,False,0,0,1,2025-05-21,30000.0000,60.00000,22.5000,,
Attachment_B,8616753,356529,d95b9512-899a-43f0-baaf-dd4d8d03eade,356529,2025-06-05,2025-06-06,,2025-06-05T21:01:14,Payment,Regular: Transaction ID 8616753,676.19,True,558.83,117.36,14000.00,13441.17,False,False,0,0,1,2025-05-16,14000.0000,24.00000,14.5700,,
Attachment_B,8645176,356529,d95b9512-899a-43f0-baaf-dd4d8d03eade,356529,2025-06-19,2025-06-20,,2025-06-19T21:00:16,Payment,Regular: Transaction ID 8645176,676.19,True,601.08,75.11,13441.17,12840.09,False,False,0,0,1,2025-05-16,14000.0000,24.00000,14.5700,,
Attachment_B,8628143,356910,daeb5048-5e09-429e-afd8-3c94c59b0202,356910,2025-06-12,2025-06-13,,2025-06-12T21:00:59,Payment,Regular: Transaction ID 8628143,500.00,True,338.25,161.75,18000.00,17661.75,False,False,0,0,1,2025-05-28,18000.0000,60.00000,20.5000,,
Attachment_B,8660650,356911,ee7efa74-94ce-4104-bd2a-605f7663c2e6,356911,2025-06-27,2025-06-28,,2025-06-27T21:01:56,Payment,Regular: Transaction ID 8660650,365.30,True,131.27,234.03,11000.00,10868.73,False,False,0,0,1,2025-05-28,11000.0000,48.00000,25.0500,,
Attachment_B,8577265,128749,f09dd043-acf7-484f-bf24-f48c96d59c4c,128749,2025-05-15,2025-05-16,,2025-05-15T21:02:04,Payment,Regular: Transaction ID 8577265,568.68,True,184.02,384.66,20000.00,19815.98,False,False,0,0,1,2025-04-16,20000.0000,60.00000,23.4000,,
Attachment_B,8636004,128749,f09dd043-acf7-484f-bf24-f48c96d59c4c,128749,2025-06-13,2025-06-16,,2025-06-13T21:04:29,Payment,Regular: Transaction ID 8636004,568.68,True,174.86,393.82,19815.98,19641.12,False,False,0,0,1,2025-04-16,20000.0000,60.00000,23.4000,,
Attachment_B,8604255,173824,f716c535-50cd-4fa8-93e7-244893b1811e,173824,2025-05-30,2025-05-31,,2025-05-30T21:00:23,Payment,Regular: Transaction ID 8604255,398.20,True,251.03,147.17,8000.00,7748.97,False,False,0,0,1,2025-04-23,8000.0000,24.00000,17.6700,,
Attachment_B,8660731,173824,f716c535-50cd-4fa8-93e7-244893b1811e,173824,2025-06-27,2025-06-30,,2025-06-27T21:01:59,Payment,Regular: Transaction ID 8660731,398.20,True,285.66,112.54,7748.97,7463.31,False,False,0,0,1,2025-04-23,8000.0000,24.00000,17.6700,,
Attachment_B,8619332,294022,f758ed6b-4975-41c6-8d84-8088f7dcea20,294022,2025-06-06,2025-06-07,,2025-06-06T21:01:29,Payment,Regular: Transaction ID 8619332,321.72,True,167.95,153.77,8500.00,8332.05,False,False,0,0,1,2025-05-07,8500.0000,36.00000,21.3000,,
Attachment_B,8615040,294026,f763031a-0dc7-4a53-a5c2-c11453544d74,294026,2025-06-05,2025-06-05,,2025-06-05T13:15:17,Payment,Regular: Transaction ID 8615040,1037.27,True,619.49,417.78,28500.00,27880.51,False,False,0,0,1,2025-05-07,28500.0000,36.00000,18.4500,,
Attachment_B,8626217,356200,f9024957-c033-4284-8170-00fec5fb2a4d,356200,2025-06-11,2025-06-12,2025-06-16,2025-06-11T21:00:56,Payment,Regular: Transaction ID 8626217,490.54,True,353.38,137.16,9646.62,9293.24,False,False,1,0,0,2025-05-12,10000.0000,24.00000,16.1500,,
Attachment_B,8641248,356200,f9024957-c033-4284-8170-00fec5fb2a4d,356200,2025-06-18,2025-06-18,,2025-06-18T18:05:16,Payment,Regular: Transaction ID 8641248,490.54,True,326.83,163.71,10000.00,9673.17,False,False,0,0,1,2025-05-12,10000.0000,24.00000,16.1500,,
Attachment_B,8609538,234787,fa4f213a-f775-4399-a7f1-bca23f8f8dd0,234787,2025-06-01,2025-06-02,,2025-06-01T21:00:43,Payment,Regular: Transaction ID 8609538,331.25,True,119.77,211.48,10000.00,9880.23,False,False,0,0,1,2025-05-02,10000.0000,48.00000,24.9000,,
Attachment_B,7034495,128859,fbff9b0c-75c3-4684-8c3f-db53aaba68eb,128859,2025-05-06,2025-05-07,,2025-05-06T21:01:10,Payment,Regular: Transaction ID 7034495,636.29,True,454.88,181.41,17000.00,16545.12,False,False,0,0,1,2025-04-18,17000.0000,36.00000,20.5000,,
Attachment_B,8618629,128859,fbff9b0c-75c3-4684-8c3f-db53aaba68eb,128859,2025-06-06,2025-06-07,,2025-06-06T21:01:01,Payment,Regular: Transaction ID 8618629,636.29,True,348.22,288.07,16545.12,16196.90,False,False,0,0,1,2025-04-18,17000.0000,36.00000,20.5000,,
Attachment_C,8665380,356816,477c272e-be7b-498b-81fb-d07b961de6f5,356816,2025-06-30,2025-07-01,,2025-06-30T21:02:34,Payment,Regular: Transaction ID 8665380,715.48,True,174.55,540.93,22500.00,22325.45,False,False,0,0,1,2025-05-23,22500.0000,48.00000,22.5000,,
Attachment_C,8598107,277336,7786013f-4470-43f0-a9ca-5b1cdc5b337c,277336,2025-05-25,2025-05-26,,2025-05-25T21:00:39,Payment,Regular: Transaction ID 8598107,316.08,True,194.71,121.37,10000.00,9805.29,False,False,0,0,1,2025-05-06,10000.0000,48.00000,22.1500,,
Attachment_C,8655283,277336,7786013f-4470-43f0-a9ca-5b1cdc5b337c,277336,2025-06-25,2025-06-26,2025-06-30,2025-06-25T21:01:26,Payment,Regular: Transaction ID 8655283,316.08,True,131.62,184.46,9673.67,9542.05,False,False,1,0,0,2025-05-06,10000.0000,48.00000,22.1500,,

